5527	836
5530	611
5530	758
5530	778
5530	892
5530	1063
5530	1218
5530	1362
5530	1368
5530	1375
5530	2476
5530	2627
5530	5396
5530	7209
5530	8083
5530	8174
5530	8846
5531	755
5531	1213
5531	1376
5531	2344
5531	4713
5531	7041
5531	8572
5531	8773
5541	1096
5541	1922
5541	2911
5541	2991
5541	3669
5541	6380
5541	6382
5541	8014
5543	7804
5724	828
5744	2344
5800	805
5800	1346
5800	2344
5800	2935
5800	7492
5800	8530
5800	8530
5800	9370
5817	778
5817	805
5817	850
5817	1304
5817	1375
5817	2875
5817	6372
5817	8571
5817	8846
5817	8846
5817	9524
5824	9354
5932	778
5932	805
5990	549
5990	933
6030	6420
6031	610
6108	6570
6117	28
6117	7405
6118	3724
6118	4763
6118	5276
6182	778
6182	1119
6182	1375
6182	2351
6182	2549
6182	3514
6182	5531
6182	6182
6182	8776
6182	8791
6182	9144
6226	2344
6269	8578
6270	3018
6270	3423
6270	6549
6270	8578
6270	9432
6270	9432
6271	8578
6274	110
6274	430
6274	1779
6274	3821
6274	4904
6274	5398
6274	5899
6274	6156
6274	6552
6274	8080
6274	9121
6275	1131
6275	5899
6275	7339
6275	7984
6275	8571
6275	9112
6372	1541
6372	4402
6372	5144
6555	3677
6584	1214
6584	1331
6584	1350
6584	4275
6584	5144
6584	6585
6584	6695
6584	6918
6584	7301
6584	8572
6584	9361
6591	2761
6591	5850
6705	7998
6743	25
6743	1375
6743	3660
6743	6404
6743	7371
6743	8530
6745	3660
6766	892
6766	1375
6766	1375
6766	2126
6766	2237
6766	2344
6766	2345
6766	2346
6766	2355
6766	2924
6766	5144
6766	5850
6766	6766
6766	8492
6766	9361
6768	6766
6774	1346
6777	892
6777	6705
6812	2400
6812	2924
6812	2926
6812	4003
6812	4004
6812	4127
6812	9121
6816	6541
6846	806
6846	845
6846	1375
6846	1849
6846	3810
6846	7985
6846	8776
6847	14
6847	37
6847	202
6847	260
6847	262
6847	295
6847	758
6847	778
6847	805
6847	805
6847	806
6847	807
6847	807
6847	808
6847	812
6847	844
6847	844
6847	845
6847	845
6847	846
6847	1210
6847	1214
6847	1217
6847	1238
6847	1239
6847	1242
6847	1289
6847	1297
6847	1307
6847	1309
6847	1346
6847	1362
6847	1368
6847	1375
6847	1375
6847	1389
6847	1467
6847	1467
6847	1831
6847	1879
6847	1916
6847	1919
6847	1919
6847	1921
6847	1922
6847	2400
6847	2679
6847	2761
6847	2761
6847	3319
6847	3323
6847	3524
6847	3607
6847	3660
6847	3806
6847	3810
6847	3814
6847	3907
6847	3914
6847	3916
6847	4003
6847	4251
6847	4501
6847	4657
6847	4686
6847	4686
6847	4904
6847	4904
6847	5144
6847	5144
6847	5224
6847	5260
6847	5396
6847	5398
6847	5398
6847	5486
6847	5675
6847	5731
6847	5845
6847	5899
6847	6119
6847	6275
6847	6532
6847	6541
6847	6541
6847	6552
6847	6552
6847	6858
6847	6951
6847	7302
6847	7487
6847	7620
6847	7985
6847	8206
6847	8420
6847	8424
6847	8530
6847	8571
6847	8596
6847	8600
6847	8773
6847	8776
6847	8781
6847	8784
6847	8791
6847	8791
6847	8887
6847	8888
6847	8888
6847	8931
6847	9260
6847	9361
6847	9361
6847	9526
6847	9526
6847	9597
6862	1298
6862	4044
6862	8174
6888	4581
6888	5144
6888	5850
6890	4581
7282	1283
7282	3231
7282	3939
7282	4002
7282	4278
7282	5150
7282	5260
7282	5379
7282	8037
7282	8300
7282	9361
7283	2468
7283	4278
7283	7903
7283	9361
7284	1090
7284	1118
