"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17"
"ABCB5",4.27114762010604,4.27114762010604,4.60040061760995,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.66735405834205,4.60067289267108,4.27114762010604,4.27114762010604
"SLC25A13",7.96531415712983,7.81755975707929,7.68998199473157,8.07128318030767,7.78908836604804,7.91867743840304,7.54861920156458,8.00987484559606,7.75471114566027,7.82226040517655,8.09755540159942,7.74983568128294,7.84336321515838,7.70750486015753,7.76820995177455,7.53949109862612,7.87034318888726
"ST7",7.37053564444494,7.35570782605835,7.35405292067008,7.36720304579812,6.99087038042203,7.12645026437393,7.50057823597796,7.36579994215972,7.59534388431245,7.32777488657193,7.12680879639987,7.28633040383327,7.42360441287501,7.00872459875886,7.61890925907338,7.62727870420276,7.48212045413542
"CDC27",9.6897578776072,9.7412995564359,9.65243791509819,9.79424652379472,9.85402873862194,9.84528949798128,9.62224087171242,9.78059069806613,9.75896633739811,9.77970927191107,9.69687457113784,9.95083075993429,9.77303596696171,9.81593057597684,9.78126427813437,9.62414902659107,9.72784478293829
"SLC4A1",11.8428689599787,13.6648378506258,12.7628511733773,14.0330699157045,10.6754579223404,10.8488664548111,13.8857762797748,12.6816205281398,14.4798639701051,12.5606798849039,14.4758306769427,9.18711164963883,8.21296223261384,11.7366819906917,14.8867933202257,11.3177488082319,14.0103767654043
"CALCR",4.66428402041352,4.27114762010604,4.60040061760995,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604,4.70502113924708,4.27114762010604,4.71625998173381,4.27114762010604,4.27114762010604,4.27114762010604,4.27114762010604
"HCCS",8.84708581404147,8.50319636659601,8.75039227078073,8.48733236319168,8.56105685539208,8.88672530200004,8.3600631863,8.94675256541805,8.51537247882391,8.85976397957639,8.84300135126541,8.57818795649098,8.62198758535355,8.54096740983326,8.48498582341079,8.69747247612302,8.93712294633838
"DVL2",9.55366850731273,9.48818368499596,9.49362683646224,9.50055160796006,9.27716126917672,9.52214592845747,9.48644419877075,9.3267869007279,9.21405918739105,9.14943448918507,9.41559559325161,9.33558343281397,9.51853880829503,9.44154621943792,9.26608776459323,9.33143524136691,9.24563835254418
"PRSS22",4.94796492759743,5.19307814369378,5.51063388712701,5.34474015444513,4.89856672984077,5.02012682641575,5.2934317608633,5.23105779056766,5.15415992916484,5.04251317640345,4.88246858663286,5.48432759139352,5.47341010129596,5.43193994313727,5.38710891696233,5.4905481910262,4.89337422807833
"UPF1",11.4614542075603,11.9348123721384,11.6860054377425,11.9386310006355,11.2595397031956,11.3701926002172,11.8550336474134,11.8853045931139,12.1643519566437,11.781530926978,12.0999388438906,11.5598938550365,11.4187401855381,11.728917037878,11.6324605313634,11.8477190777801,11.7046842180022
"SKAP2",10.7205577062738,11.2578593164241,10.7892179369158,11.2405737472323,11.0180962393841,11.3245170064078,11.1549740846359,11.9955476254399,11.4832000741834,11.2531109549032,11.0164946014598,10.4770307505354,10.2189763325526,11.634320140738,10.7590793684131,11.0475317647129,11.2625986009423
"SLC25A5",11.9225068757167,11.4388489573462,11.6775777003049,11.3330059535283,11.3623952384661,11.89287414945,11.4179114800552,11.7121338866998,11.6279867558157,11.6055971595767,11.5050614213575,11.4572562378063,11.6243393594106,11.3616999476835,11.4016080256261,11.7082199267707,11.6426682349356
"MCUB",10.5677928376261,9.88829715155881,10.1804669185821,9.81592122328619,10.486911446511,10.6805065185824,10.4510050819764,10.1408723559611,10.11024421433,10.3461280317905,9.82139582138667,10.0853801684618,10.1641115471392,10.0858567736692,10.0108941489242,10.0398691295149,10.0217271288579
"POLR2J",9.44580494252082,9.01147009266933,9.19582002423142,9.0813569552064,8.91961644252618,9.34048574518002,9.34998341825343,9.65125708361776,9.59455178749326,9.50720541642279,9.4118708349861,9.21270979228255,9.30538757525208,9.39201814815421,9.31736883065665,9.56077939509963,9.43255578461663
"DHX33",8.35515094567734,8.6388699930069,8.27198106302643,8.48281172787173,8.62587322421625,8.67406027681407,8.29165610195311,8.19675175870791,8.23972812807963,8.34760744802676,8.23930734712952,8.51776323855642,8.67538354446851,8.48289351693095,8.56058586122336,8.21777226959704,8.46386165599505
"MEOX1",6.36497230084148,6.00985506152371,5.68905022087489,6.00340148158667,6.32819861368843,6.37336472915971,6.20961415348415,6.1509342653523,5.15415992916484,5.96136001848912,5.43225069221561,6.04382476485669,6.36196045875308,5.36865700508137,5.3417046904839,6.20173192910836,5.68453058025436
"THSD7A",4.94796492759743,4.60194863581619,5.18888585139009,5.1753758586654,4.78476311005868,5.13287217251232,5.78389781852294,4.75769599094026,5.75788787870732,5.28290523864624,5.12945426291943,5.12416802179089,4.71625998173381,5.18776188740393,4.92599562385468,4.27114762010604,4.89337422807833
"LIG3",9.191677747387,9.24298068814831,9.11919054556536,9.18500460712118,9.27428023233503,9.40802462912165,9.34100962923041,8.90392516942795,8.90111732813998,8.98996070261322,9.3874222486117,9.49587147368715,9.36204358875721,9.10356850461762,9.14742720277249,9.00537464243615,9.27569497341216
